"id","original_id","name","type_base","media_id","dillution","replicates","confirmation","confirmation_type","confirmation_script","confirmation_support","type","meta_assays","max_count","min_count","script","custom_fields","duration","start_from","active","hide_report","show_conf_table","confirmation_init","confirmation_depth","uses_indicator","uses_trip_indicator","article_code","billable"
"1705","691","Salmonella spp. | PCR (QG) - pool 4 - Bio-Rad","5","[]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""+""},{""chainId"":2,""mediaId"":""121"",""disposition"":""+""},{""chainId"":3,""mediaId"":""47"",""disposition"":""+""},{""chainId"":4,""mediaId"":""48"",""disposition"":""+""},{""chainId"":5,""mediaId"":""49"",""disposition"":""+""},{""chainId"":6,""mediaId"":""50"",""disposition"":""-""},{""chainId"":7,""mediaId"":""51"",""disposition"":""-""},{""chainId"":8,""mediaId"":""52"",""disposition"":""+""},{""chainId"":9,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 6579-1 (AFNOR BRD 07\/06-07\/04)"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""4 x 25 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""4 x 25 grams"",""korteNaamEtiket_platen"":""SA-PCR"",""Analysenaam_Etiket_zakken"":""SALM - pool 4 - Bio-Rad"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"1706","751","Salmonella spp. | PCR (QG) - 375 gram (verhitte ui/champignon prod.) - Bio-Rad","5","[]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""+""},{""chainId"":2,""mediaId"":""121"",""disposition"":""+""},{""chainId"":3,""mediaId"":""47"",""disposition"":""+""},{""chainId"":4,""mediaId"":""48"",""disposition"":""+""},{""chainId"":5,""mediaId"":""49"",""disposition"":""+""},{""chainId"":6,""mediaId"":""50"",""disposition"":""-""},{""chainId"":7,""mediaId"":""51"",""disposition"":""-""},{""chainId"":8,""mediaId"":""52"",""disposition"":""+""},{""chainId"":9,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 6579-1 (AFNOR BRD 07\/06-07\/04)"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""375 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""375 grams"",""korteNaamEtiket_platen"":""SA-PCR"",""Analysenaam_Etiket_zakken"":""SALM - 375 gr. - Bio-Rad"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"1707","847","Salmonella spp. | PCR (QC) - kaas - Bio-Rad","5","[]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""+""},{""chainId"":2,""mediaId"":""121"",""disposition"":""+""},{""chainId"":3,""mediaId"":""47"",""disposition"":""+""},{""chainId"":4,""mediaId"":""48"",""disposition"":""+""},{""chainId"":5,""mediaId"":""49"",""disposition"":""+""},{""chainId"":6,""mediaId"":""50"",""disposition"":""-""},{""chainId"":7,""mediaId"":""51"",""disposition"":""-""},{""chainId"":8,""mediaId"":""52"",""disposition"":""+""},{""chainId"":9,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 6579-1 (AFNOR BRD 07\/06-07\/04)"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""25 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":"""",""Analysenaam_Etiket_zakken"":""SALM - Bio-Rad"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"1708","925","Salmonella spp. | PCR (QG) - 10 gram - Bio-Rad","5","[]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""+""},{""chainId"":2,""mediaId"":""121"",""disposition"":""+""},{""chainId"":3,""mediaId"":""47"",""disposition"":""+""},{""chainId"":4,""mediaId"":""48"",""disposition"":""+""},{""chainId"":5,""mediaId"":""49"",""disposition"":""+""},{""chainId"":6,""mediaId"":""50"",""disposition"":""-""},{""chainId"":7,""mediaId"":""51"",""disposition"":""-""},{""chainId"":8,""mediaId"":""52"",""disposition"":""+""},{""chainId"":9,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 6579-1 (AFNOR BRD 07\/06-07\/04)"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""10 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""10 grams"",""korteNaamEtiket_platen"":""SA-PCR"",""Analysenaam_Etiket_zakken"":""SALM - 10 gr. - BioRad"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"1709","1423","Salmonella spp. | PCR (QG) - 125 gram (sesamzaad & rauwe vis) - Bio-Rad","5","[]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""+""},{""chainId"":2,""mediaId"":""121"",""disposition"":""+""},{""chainId"":3,""mediaId"":""47"",""disposition"":""+""},{""chainId"":4,""mediaId"":""48"",""disposition"":""+""},{""chainId"":5,""mediaId"":""49"",""disposition"":""+""},{""chainId"":6,""mediaId"":""50"",""disposition"":""-""},{""chainId"":7,""mediaId"":""51"",""disposition"":""-""},{""chainId"":8,""mediaId"":""52"",""disposition"":""+""},{""chainId"":9,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 6579-1 (AFNOR BRD 07\/06-07\/04)"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""125 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""125 grams"",""korteNaamEtiket_platen"":""SA-PCR"",""Analysenaam_Etiket_zakken"":""SALM - 125 gr. - Bio-Rad"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"1710","1530","Salmonella spp. | PCR (G) - swab - Bio-Rad","5","[]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""+""},{""chainId"":2,""mediaId"":""121"",""disposition"":""+""},{""chainId"":3,""mediaId"":""47"",""disposition"":""+""},{""chainId"":4,""mediaId"":""48"",""disposition"":""+""},{""chainId"":5,""mediaId"":""49"",""disposition"":""+""},{""chainId"":6,""mediaId"":""50"",""disposition"":""-""},{""chainId"":7,""mediaId"":""51"",""disposition"":""-""},{""chainId"":8,""mediaId"":""52"",""disposition"":""+""},{""chainId"":9,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 6579-1 (AFNOR BRD 07\/06-07\/04)"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""Swab"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""Swab"",""korteNaamEtiket_platen"":""SA-PCR"",""Analysenaam_Etiket_zakken"":""SALM - swab - Bio-Rad"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","NULL","1","1","1","1","","1"
"1711","1690","Salmonella spp. | PCR (G) - 325 gram - Bio-Rad","5","[""72""]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""+""},{""chainId"":2,""mediaId"":""121"",""disposition"":""+""},{""chainId"":3,""mediaId"":""47"",""disposition"":""+""},{""chainId"":4,""mediaId"":""48"",""disposition"":""+""},{""chainId"":5,""mediaId"":""49"",""disposition"":""+""},{""chainId"":6,""mediaId"":""50"",""disposition"":""-""},{""chainId"":7,""mediaId"":""51"",""disposition"":""-""},{""chainId"":8,""mediaId"":""52"",""disposition"":""+""},{""chainId"":9,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 6579-1 (AFNOR BRD 07\/06-07\/04)"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""325 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""325 grams"",""korteNaamEtiket_platen"":""SA-PCR"",""Analysenaam_Etiket_zakken"":""SALM - 325 gr. - Bio-Rad"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"1712","793","Listeria monocytogenes | PCR (QG) - PALL","5","[""71"",""102"",""90"",""135""]","0","0","1","0","[{""chainId"":1,""mediaId"":""156"",""disposition"":""?""},{""chainId"":2,""mediaId"":""157"",""disposition"":""?""},{""chainId"":3,""mediaId"":""122"",""disposition"":""+""},{""chainId"":4,""mediaId"":""40"",""disposition"":""+""},{""chainId"":5,""mediaId"":""44"",""disposition"":""+""},{""chainId"":6,""mediaId"":""43"",""disposition"":""+""},{""chainId"":7,""mediaId"":""45"",""disposition"":""+""},{""chainId"":8,""mediaId"":""46"",""disposition"":""-""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 11290-1 (AFNOR GEN 25\/08-07\/10)"",""raportnaam"":""Listeria monocytogenes"",""temp"":""37"",""resultin"":""25 gram"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":"""",""Analysenaam_Etiket_zakken"":""LM - PALL"",""Medianaam_Etiket_zakken"":""Fraser HALF"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"1713","770","Listeria monocytogenes | PCR (G) - swab - diversen - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 11290-1 (AFNOR BRD 07\/10-04\/05)"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""Swab"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""Swab"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - swab - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"1714","128","Listeria monocytogenes | PCR (QG) - swab - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 11290-1 (AFNOR BRD 07\/10-04\/05)"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""Swab"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""Swab"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - swab - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"1715","154","Listeria monocytogenes | PCR (G) - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 11290-1 (AFNOR BRD 07\/10-04\/05)"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""25 gram"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"1716","95","Listeria monocytogenes | PCR (QG) - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 11290-1 (AFNOR BRD 07\/10-04\/05)"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""25 gram"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"1717","753","Listeria monocytogenes | PCR (QG) - 125 gram (verhitte ui/champignon prod.) - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 11290-1 (AFNOR BRD 07\/10-04\/05)"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""125 gram"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""125 grams"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - 125 gr. - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"1718","1693","Listeria monocytogenes | PCR (QG) - 325 gram - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 11290-1 (AFNOR BRD 07\/10-04\/05)"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""325 gram"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""325 grams"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - 325 gr. - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"1719","96","Listeria spp. | PCR (QG) - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 11290-1 (AFNOR BRD 07\/13-05\/07)"",""raportnaam"":""Listeria spp."",""temp"":""30"",""resultin"":""25 gram"",""raportnaamEng"":""Listeria spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""L. spp. - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","19","1","1","1","1","","1"
"1720","129","Listeria spp. | PCR (QG) - swab - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 11290-1 (AFNOR BRD 07\/13-05\/07)"",""raportnaam"":""Listeria spp."",""temp"":""30"",""resultin"":""Swab"",""raportnaamEng"":""Listeria spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""Swab"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""L. spp. - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","19","1","1","1","1","","1"
"1721","130","Listeria spp. | PCR (G) - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""NEN-EN-ISO 11290-1 (AFNOR BRD 07\/13-05\/07)"",""raportnaam"":""Listeria spp."",""temp"":""30"",""resultin"":""25 gram"",""raportnaamEng"":""Listeria spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""L. spp. - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","19","1","1","1","1","","1"
